timestamp,ax,ay,az,gx,gy,gz
134051,0.34326,0.33350,0.92725,-2.19727,9.64355,18.31055
134092,0.34851,0.34387,0.89941,1.83105,13.24463,20.50781
134134,0.33911,0.36121,0.86975,0.12207,15.31982,20.50781
134175,0.34290,0.38123,0.84546,0.79346,14.03809,17.27295
134217,0.33606,0.38428,0.81311,1.09863,7.08008,10.55908
134258,0.35950,0.39038,0.82202,-5.12695,-1.89209,3.47900
134299,0.35107,0.37573,0.79663,-2.99072,-5.06592,-4.63867
134342,0.27722,0.38867,0.76721,-4.02832,-10.62012,-2.80762
134386,0.19495,0.40479,0.75391,20.99609,-7.87354,-13.06152
134429,0.12268,0.51257,0.76367,6.34766,-14.58740,-35.33936
134472,0.13806,0.45081,0.85657,11.04736,-28.99170,-61.95068
134515,0.16174,0.49573,0.93323,26.85547,-21.97266,-72.57080
134557,0.20508,0.43225,0.85669,36.80420,-11.41357,-86.79199
134599,0.29443,0.45544,0.77527,84.89990,-25.32959,-86.97510
134642,0.35547,0.70679,0.75073,67.99316,-41.32080,-80.81055
134684,0.45422,0.79639,0.75745,30.39551,-71.53320,-92.83447
134727,0.44934,0.74927,0.67993,18.49365,-88.98926,-82.39746
134770,0.48169,0.78516,0.67798,20.81299,-82.45850,-64.69727
134813,0.21106,0.83154,0.69421,21.72852,-75.25635,-41.56494
134856,0.20020,0.82764,0.88977,15.50293,-80.74951,-37.35352
134896,0.15881,0.65576,1.04883,1.46484,-56.03027,-28.13721
134939,0.28223,0.47632,1.28259,22.76611,-41.25977,-0.06104
134982,0.69983,0.59937,1.55859,0.73242,-17.27295,9.88770
135024,1.17737,0.66675,1.68921,-38.57422,75.98877,7.01904
135066,1.28540,0.59351,1.28271,-80.87158,170.41016,13.91602
135108,1.02075,0.62561,0.42310,-79.04053,158.02002,71.96045
135150,0.68018,0.71716,0.07715,14.28223,163.57422,73.18115
135191,0.41956,0.80334,0.02747,-19.22607,126.28174,44.43359
135232,0.35388,0.65442,0.14233,-28.86963,90.69824,39.85596
